season_year,year,week,farm,stage,field,shift,batch,crop,variety,row_number,plant_number,plant_number_row,inspection_date,inspection_id,season,closed_flower_count,open_flower_count,set_fruit_count,green_fruit_count,sample_datetime,total_flower_count,state_total_flower_count,state_set_fruit_count,state_green_fruit_count,thr_total_flower_count,thr_set_fruit_count,thr_green_fruit_count
2025,2025,37,C5,E03,C02,T04A,2015,ARÁNDANO,VENTURA,147,2,94,2025-09-08,ee1f4635-0639-4d30-aeb2-7b5648632f68,2025-1,154,23,814,3038,2025-09-08 14:50:58,177,valid,invalid,invalid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C03,T02A,3007,ARÁNDANO,BIANCA,34,19,51,2025-09-08,268917c3-c340-4bc7-8f20-2293f99848b3,2025-1,197,30,41,474,2025-09-08 16:13:05,227,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E03,C03,T02A,3008,ARÁNDANO,BIANCA,34,22,123,2025-09-08,95576f61-06be-4e1e-8c5a-5a1e0449ffa6,2025-1,204,26,26,152,2025-09-08 15:49:41,230,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E03,C03,T04A,3015,ARÁNDANO,VENTURA,136,76,22,2025-09-11,831de2ab-cf66-4879-ae7d-35b28c386297,2025-1,201,60,428,1318,2025-09-11 14:03:28,261,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C03,T04A,3016,ARÁNDANO,VENTURA,136,73,122,2025-09-11,4bd28c31-6605-4b14-916a-5836aa7edae8,2025-1,128,19,518,1356,2025-09-11 15:05:23,147,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T01A,5001,ARÁNDANO,VENTURA,17,82,22,2025-09-09,ae43cb3f-92cd-48c5-b642-206096a64ee7,2025-1,103,16,419,330,2025-09-09 13:14:41,119,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T01A,5002,ARÁNDANO,VENTURA,17,79,122,2025-09-09,0fba8fa0-9cb8-49d2-80e1-a7a6468dcb6a,2025-1,146,6,452,522,2025-09-09 14:19:03,152,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T01A,5003,ARÁNDANO,VENTURA,17,76,22,2025-09-09,8a17138f-ebaf-43dc-9634-32f1b963af6c,2025-1,112,28,402,471,2025-09-09 15:40:19,140,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T01A,5003,ARÁNDANO,VENTURA,34,91,42,2025-09-09,8a17138f-ebaf-43dc-9634-32f1b963af6c,2025-1,209,191,500,789,2025-09-09 20:46:21,400,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T01A,5004,ARÁNDANO,VENTURA,17,73,122,2025-09-09,51df1815-2cfe-442e-b3b8-22308610f6e1,2025-1,200,46,610,1050,2025-09-09 17:15:19,246,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T03A,5010,ARÁNDANO,VENTURA,135,223,122,2025-09-09,903a7f41-9d44-4f52-908b-c8e1ac66888f,2025-1,241,84,486,1146,2025-09-09 14:25:44,325,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T03A,5011,ARÁNDANO,VENTURA,135,220,22,2025-09-09,79f55de9-9766-4f1e-a650-67d0a4ebaae8,2025-1,185,36,405,801,2025-09-09 15:19:26,221,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T03A,5011,ARÁNDANO,VENTURA,152,235,42,2025-09-09,79f55de9-9766-4f1e-a650-67d0a4ebaae8,2025-1,100,58,512,3018,2025-09-09 20:51:27,158,valid,invalid,invalid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T03A,5012,ARÁNDANO,VENTURA,135,217,122,2025-09-09,088b2229-a367-4c1d-b8fd-e54c093e931e,2025-1,150,50,412,1331,2025-09-09 16:59:55,200,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T03A,5012,ARÁNDANO,VENTURA,152,238,102,2025-09-09,088b2229-a367-4c1d-b8fd-e54c093e931e,2025-1,348,100,481,1639,2025-09-09 18:50:36,448,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T04A,5014,ARÁNDANO,VENTURA,135,151,122,2025-09-10,e5100bb5-f8e7-4781-8d9b-38096696cfe2,2025-1,125,90,601,2608,2025-09-10 14:55:43,215,valid,invalid,invalid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C05,T04A,5014,ARÁNDANO,VENTURA,152,160,102,2025-09-10,e5100bb5-f8e7-4781-8d9b-38096696cfe2,2025-1,196,100,591,602,2025-09-10 20:45:19,296,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C06,T01M,6001,ARÁNDANO,MEGASTAR,19,2,102,2025-09-08,c787c7de-593c-4117-b6ec-cae089d2f4e9,2025-1,6,6,308,165,2025-09-08 20:05:02,12,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E03,C06,T03A,6015,ARÁNDANO,BIANCA,34,22,44,2025-09-08,c449dba6-0217-4cf9-9eed-77646d29dab2,2025-1,164,43,108,36,2025-09-08 13:32:21,207,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T01A,1001,ARÁNDANO,ATLAS,36,157,42,2025-09-08,40c499cd-1894-4e1c-8d85-545b14d5867e,2025-1,100,11,205,337,2025-09-08 15:33:08,111,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T01A,1002,ARÁNDANO,ATLAS,36,160,102,2025-09-08,b068b19f-8fd8-437c-83e7-c6ed15f6e7d2,2025-1,135,24,208,293,2025-09-08 16:07:38,159,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T02A,1006,ARÁNDANO,ATLAS,36,232,102,2025-09-09,f78e7542-1c87-4a90-b988-a3e1600c1eed,2025-1,171,63,124,133,2025-09-09 15:00:49,234,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T02A,1007,ARÁNDANO,ATLAS,19,220,22,2025-09-09,4b450667-ad9b-4161-8a0e-9c3e1f4e1157,2025-1,119,96,135,556,2025-09-09 13:21:27,215,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T02A,1007,ARÁNDANO,ATLAS,53,244,62,2025-09-10,56268abd-ce93-4d25-8706-9014b26db262,2025-1,169,102,202,161,2025-09-10 13:49:16,271,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T02A,1008,ARÁNDANO,ATLAS,36,238,102,2025-09-09,b82b9ff5-835c-4b88-b713-5dade9448a40,2025-1,178,102,233,221,2025-09-09 15:43:48,280,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T02A,1008,ARÁNDANO,ATLAS,53,244,62,2025-09-10,2ffb458a-d3c2-42e4-84bf-79397f82ef53,2025-1,174,96,188,149,2025-09-10 14:28:45,270,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T03A,1009,ARÁNDANO,ATLAS,206,58,102,2025-09-10,7eaefef4-d2b9-4011-87a3-ea810802a12f,2025-1,94,30,202,316,2025-09-10 18:15:19,124,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T03A,1010,ARÁNDANO,ATLAS,155,16,102,2025-09-08,6a524bf0-46ae-47b7-9cc3-a8f40bf5b36c,2025-1,200,28,166,332,2025-09-08 20:20:22,228,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T03A,1010,ARÁNDANO,ATLAS,172,31,82,2025-09-09,2a086ae0-4885-4bd4-ac4e-a5eba14d0df6,2025-1,200,26,142,413,2025-09-09 18:07:18,226,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T03A,1010,ARÁNDANO,ATLAS,189,40,62,2025-09-09,2a086ae0-4885-4bd4-ac4e-a5eba14d0df6,2025-1,123,12,230,453,2025-09-09 20:05:19,135,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T03A,1011,ARÁNDANO,ATLAS,155,19,102,2025-09-08,907dab86-26b0-478a-9977-b77a04bbb65d,2025-1,274,32,210,962,2025-09-08 20:40:20,306,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T03A,1011,ARÁNDANO,ATLAS,189,43,82,2025-09-09,868c63a4-06dc-4524-bb4f-c6ef064d2b6d,2025-1,125,13,215,298,2025-09-09 20:18:18,138,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T03A,1011,ARÁNDANO,ATLAS,206,52,102,2025-09-10,d2fa6ffe-fa60-4ac0-899e-70bcc930a890,2025-1,136,95,304,456,2025-09-10 16:53:39,231,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T03A,1012,ARÁNDANO,ATLAS,138,1,122,2025-09-08,9f3d09f8-c766-4962-b0a0-b085841e3dc1,2025-1,273,32,166,676,2025-09-08 17:40:53,305,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T04A,1013,ARÁNDANO,ATLAS,172,106,62,2025-09-10,5d68fd3e-099f-4192-8df4-790b6b7f94d0,2025-1,278,60,413,934,2025-09-10 13:33:11,338,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T04A,1014,ARÁNDANO,ATLAS,138,79,122,2025-09-09,ff756392-79b5-4dde-bbe1-324788cc6995,2025-1,172,12,298,630,2025-09-09 13:54:32,184,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T04A,1014,ARÁNDANO,ATLAS,206,127,42,2025-09-10,22e2a903-08ba-45e1-bd74-afe0e30571c0,2025-1,210,40,282,728,2025-09-10 17:14:13,250,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T04A,1015,ARÁNDANO,ATLAS,189,115,82,2025-09-10,e8cb5752-341b-45c8-b5a0-c36fa7ae3b04,2025-1,241,96,181,529,2025-09-10 15:56:13,337,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C01,T04A,1016,ARÁNDANO,ATLAS,206,121,42,2025-09-10,324d284a-2e3b-4efd-8699-ba758f219d8d,2025-1,264,32,254,399,2025-09-10 18:00:09,296,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C02,T02B,2006,ARÁNDANO,ATLAS,12,3,42,2025-09-09,5a1d7b85-5d07-40c0-ad03-59f35e863f72,2025-1,106,80,324,483,2025-09-09 15:32:55,186,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C02,T02B,2006,ARÁNDANO,ATLAS,24,6,72,2025-09-09,5a1d7b85-5d07-40c0-ad03-59f35e863f72,2025-1,130,50,237,308,2025-09-09 16:11:16,180,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C03,T02A,3006,ARÁNDANO,JÚPITER,17,1,44,2025-09-10,ebe921d0-c138-41d4-811c-3159fdd847ae,2025-1,90,20,228,87,2025-09-10 14:56:32,110,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C03,T02A,3007,ARÁNDANO,JÚPITER,51,10,124,2025-09-10,218d61d4-b595-451d-b45f-82b6b526ddaf,2025-1,287,10,94,0,2025-09-10 13:32:37,297,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C03,T02A,3007,ARÁNDANO,JÚPITER,102,19,246,2025-09-10,218d61d4-b595-451d-b45f-82b6b526ddaf,2025-1,220,12,70,0,2025-09-10 14:12:56,232,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C04,T03A,4014,ARÁNDANO,ATLAS,138,145,122,2025-09-08,381ccf46-89fb-47cc-a2e3-69e6a0099eb2,2025-1,123,97,157,336,2025-09-08 17:53:59,220,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C04,T04A,4012,ARÁNDANO,ATLAS,138,211,122,2025-09-11,ce1ecd44-7921-434c-81e5-fddb40b8c6bb,2025-1,350,150,353,387,2025-09-11 13:31:40,500,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5002,ARÁNDANO,ATLAS,276,58,42,2025-09-11,513b1805-9150-416e-8505-f368278e8b59,2025-1,140,142,161,380,2025-09-11 15:33:01,282,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5002,ARÁNDANO,ATLAS,286,37,62,2025-09-11,513b1805-9150-416e-8505-f368278e8b59,2025-1,140,140,166,766,2025-09-11 15:02:47,280,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5002,ARÁNDANO,ATLAS,296,34,82,2025-09-08,8b090c93-a4df-4a94-bc7e-8345fc0b8371,2025-1,156,121,221,750,2025-09-08 20:23:43,277,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5002,ARÁNDANO,ATLAS,306,13,102,2025-09-08,8b090c93-a4df-4a94-bc7e-8345fc0b8371,2025-1,300,220,460,290,2025-09-08 15:57:33,520,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5002,ARÁNDANO,ATLAS,316,10,122,2025-09-08,8b090c93-a4df-4a94-bc7e-8345fc0b8371,2025-1,254,144,60,315,2025-09-08 15:20:33,398,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5003,ARÁNDANO,ATLAS,266,64,122,2025-09-11,575a4f8e-b451-467a-b002-cb93d27e1b35,2025-1,315,278,280,900,2025-09-11 20:27:57,593,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5003,ARÁNDANO,ATLAS,276,55,102,2025-09-11,575a4f8e-b451-467a-b002-cb93d27e1b35,2025-1,146,161,336,622,2025-09-11 16:15:19,307,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5003,ARÁNDANO,ATLAS,286,40,82,2025-09-11,575a4f8e-b451-467a-b002-cb93d27e1b35,2025-1,102,105,76,290,2025-09-11 14:01:56,207,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5003,ARÁNDANO,ATLAS,306,16,42,2025-09-08,ce9d1c7e-3de2-4a34-9d2d-b133270373bc,2025-1,160,100,100,80,2025-09-08 16:15:54,260,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5003,ARÁNDANO,ATLAS,316,7,22,2025-09-08,ce9d1c7e-3de2-4a34-9d2d-b133270373bc,2025-1,340,215,271,700,2025-09-08 14:47:57,555,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,266,67,22,2025-09-11,c8231ffb-b0ef-4084-ad32-53ffaff4794e,2025-1,205,164,310,830,2025-09-11 19:51:30,369,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,276,52,42,2025-09-11,c8231ffb-b0ef-4084-ad32-53ffaff4794e,2025-1,153,158,267,840,2025-09-11 16:46:43,311,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,286,43,62,2025-09-11,c8231ffb-b0ef-4084-ad32-53ffaff4794e,2025-1,300,181,330,700,2025-09-11 13:21:40,481,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,296,28,82,2025-09-08,79b5ffa1-9948-4d15-a5f7-f3b175a2a5cb,2025-1,120,85,215,360,2025-09-08 17:51:30,205,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,306,19,102,2025-09-08,79b5ffa1-9948-4d15-a5f7-f3b175a2a5cb,2025-1,150,80,196,140,2025-09-08 16:32:27,230,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,316,4,122,2025-09-08,79b5ffa1-9948-4d15-a5f7-f3b175a2a5cb,2025-1,170,134,282,300,2025-09-08 13:43:18,304,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5005,ARÁNDANO,ATLAS,266,70,122,2025-09-11,fd28d6e9-2847-44fa-bcb7-7e18d92703ca,2025-1,161,208,343,623,2025-09-11 17:48:12,369,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T01A,5005,ARÁNDANO,ATLAS,306,21,42,2025-09-08,b38991e1-bf87-4426-9897-580447d0585a,2025-1,250,120,180,252,2025-09-08 17:07:41,370,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5006,ARÁNDANO,ATLAS,230,103,22,2025-09-10,9bd8fe77-79c7-4077-9e18-8fadfa99f2bb,2025-1,127,102,145,438,2025-09-10 16:46:00,229,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5006,ARÁNDANO,ATLAS,278,88,82,2025-09-09,57840f37-51fb-4c8a-8d84-d628a1ae0365,2025-1,190,105,137,225,2025-09-09 19:52:30,295,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5007A,ARÁNDANO,ATLAS,230,106,13,2025-09-10,3e5c0e3b-ee5e-4ec3-8697-dc80b1b65b45,2025-1,100,126,182,515,2025-09-10 16:03:02,226,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5007A,ARÁNDANO,ATLAS,294,82,57,2025-09-09,12f8381b-22ba-4f0c-ad20-b47c536ea7b6,2025-1,160,105,199,367,2025-09-09 18:03:36,265,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5007B,ARÁNDANO,ATLAS,217,209,82,2025-09-10,192ccda8-a3b8-435a-bb76-a8ba4c321903,2025-1,80,152,135,355,2025-09-10 15:11:07,232,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5008,ARÁNDANO,ATLAS,103,130,72,2025-09-09,0acd975a-4a1f-4977-b5be-da639ec0cb4a,2025-1,140,120,180,715,2025-09-09 17:54:23,260,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5008,ARÁNDANO,ATLAS,118,127,62,2025-09-09,0acd975a-4a1f-4977-b5be-da639ec0cb4a,2025-1,138,130,220,450,2025-09-09 19:53:24,268,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5008,ARÁNDANO,ATLAS,133,124,52,2025-09-09,0acd975a-4a1f-4977-b5be-da639ec0cb4a,2025-1,200,154,50,160,2025-09-09 20:34:29,354,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5008,ARÁNDANO,ATLAS,163,118,32,2025-09-10,30e8cd49-48aa-47cd-891e-2d02f016488c,2025-1,119,210,185,415,2025-09-10 13:19:07,329,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5008,ARÁNDANO,ATLAS,178,115,22,2025-09-10,30e8cd49-48aa-47cd-891e-2d02f016488c,2025-1,120,224,255,562,2025-09-10 14:07:19,344,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5008,ARÁNDANO,ATLAS,193,112,12,2025-09-10,30e8cd49-48aa-47cd-891e-2d02f016488c,2025-1,173,188,160,415,2025-09-10 14:44:06,361,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5009C,ARÁNDANO,ATLAS,78,139,72,2025-09-09,1fe253a9-6519-48f5-94e3-290a39c094de,2025-1,151,184,230,100,2025-09-09 15:53:39,335,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E04,C05,T02A,5010,ARÁNDANO,ATLAS,78,142,72,2025-09-09,76379460-3eec-4b0e-b5cf-49f4121f2ff6,2025-1,215,140,307,126,2025-09-09 15:18:46,355,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E05,C02,T01B,2005,ARÁNDANO,RAYMI,36,22,113,2025-09-08,e05eba23-1e8f-47f3-bee6-a1edacc9f288,2025-1,151,1,240,7,2025-09-08 15:15:10,152,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E05,C02,T03B,2024,ARÁNDANO,RAYMI,137,82,134,2025-09-10,0e906a35-e75a-4776-85f6-c92e5175dbe0,2025-1,63,1,218,154,2025-09-10 13:51:39,64,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E05,C02,T03B,2024,ARÁNDANO,RAYMI,154,85,113,2025-09-10,0e906a35-e75a-4776-85f6-c92e5175dbe0,2025-1,125,2,278,162,2025-09-10 14:31:02,127,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E05,C02,T03B,2024,ARÁNDANO,RAYMI,171,106,92,2025-09-10,0e906a35-e75a-4776-85f6-c92e5175dbe0,2025-1,37,1,219,238,2025-09-10 16:44:39,38,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E05,C02,T04D,2025,ARÁNDANO,RAYMI,222,133,29,2025-09-10,48fb6229-7e23-415b-9a80-b697d756fb2d,2025-1,32,1,225,140,2025-09-10 18:41:15,33,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E05,C02,T05C,2001,ARÁNDANO,RAYMI,19,145,23,2025-09-08,d59d54a2-e372-4112-b38f-1066fa358998,2025-1,105,6,315,204,2025-09-08 13:02:48,111,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E05,C02,T05C,2003,ARÁNDANO,RAYMI,19,151,23,2025-09-08,d3e1817a-d398-4024-ad93-ae142d963b6c,2025-1,127,2,342,397,2025-09-08 14:15:56,129,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C6,E05,C02,T06C,2013,ARÁNDANO,RAYMI,70,181,70,2025-09-08,a012661a-8827-4b8e-b3bd-d2eeeb1be9ee,2025-1,36,0,255,195,2025-09-08 19:59:09,36,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,LN,E02,C03,T02A,3005,ARÁNDANO,SEKOYA POP ORGÁNICA,93,58,60,2025-09-09,a30ee5bb-c45f-44e1-a16c-ec0c0760989f,2025-1,345,276,213,56,2025-09-09 15:35:27,621,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,LN,E02,C03,T04A,3013,ARÁNDANO,SEKOYA POP ORGÁNICA,15,109,90,2025-09-08,acdd0ddd-5899-4668-9d49-a74ffa0e5bfb,2025-1,182,105,132,337,2025-09-08 15:37:31,287,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,LN,E02,C03,T04A,3014,ARÁNDANO,SEKOYA POP ORGÁNICA,15,112,30,2025-09-08,839763f5-188c-4ad1-9ce9-76c0119121e3,2025-1,137,99,172,445,2025-09-08 19:10:23,236,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,LN,E02,C03,T05A,3019,ARÁNDANO,SEKOYA POP ORGÁNICA,141,163,90,2025-09-11,df368a41-03a4-4c96-9fb2-2358e4c29c58,2025-1,207,211,277,94,2025-09-11 15:24:48,418,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,LN,E02,C03,T05A,3019,ARÁNDANO,SEKOYA POP ORGÁNICA,156,172,60,2025-09-11,df368a41-03a4-4c96-9fb2-2358e4c29c58,2025-1,92,77,261,281,2025-09-11 16:09:22,169,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E07,C05,T01A,5002,ARÁNDANO,SEKOYA POP,18,5,132,2025-09-16,0bf3de17-e40f-4417-9d7c-cdbbf14c8a0a,2025-1,1,2,21,2036,2025-09-16 14:50:59,3,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,38,A9,E07,C05,T03A,5009,ARÁNDANO,BIANCA,128,7,25,2025-09-18,145da330-599b-48d9-8fdf-eec324d08ab7,2025-1,70,38,206,687,2025-09-18 19:54:06,108,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E07,C05,T03A,5010,ARÁNDANO,BIANCA,128,5,125,2025-09-18,de4944a6-e383-4364-9d98-cd46d7c40977,2025-1,204,54,173,283,2025-09-18 18:34:11,258,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E07,C05,T03A,5011,ARÁNDANO,BIANCA,128,3,25,2025-09-18,bfc14c1b-8e6d-4e21-8a13-5d71fd6645e8,2025-1,73,22,210,786,2025-09-18 17:31:22,95,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E07,C05,T04A,5013,ARÁNDANO,SEKOYA POP,127,89,25,2025-09-17,906addbc-d24d-47ae-88e1-ef9d7afd697f,2025-1,45,9,90,2591,2025-09-17 20:06:50,54,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,38,A9,E07,C05,T04B,5016,ARÁNDANO,BIANCA,145,44,100,2025-09-18,814f4449-a739-457f-b122-257524db0438,2025-1,204,34,85,10,2025-09-18 15:13:24,238,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E08,C01,T02A,1008,ARÁNDANO,SEKOYA POP,18,49,125,2025-09-17,ad22323e-67d8-4fc8-bb1d-4abb62931f44,2025-1,6,2,80,2326,2025-09-18 01:53:12,8,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,38,A9,E08,C03,T02A,3012,ARÁNDANO,SEKOYA POP,140,49,25,2025-09-16,f1d666aa-00d9-4a72-af51-c01a18cd3875,2025-1,6,1,105,2219,2025-09-16 18:15:45,7,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,38,A9,E08,C03,T02A,3012,ARÁNDANO,SEKOYA POP,174,65,60,2025-09-18,19b6efe9-20b5-4607-b1e5-75367f9d3d69,2025-1,7,2,17,2320,2025-09-18 17:52:04,9,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,38,A9,E08,C03,T05A,3009,ARÁNDANO,SEKOYA POP,35,193,45,2025-09-17,a18c7b40-8ec0-4a36-b495-bf8388ce8df4,2025-1,0,0,4,2015,2025-09-17 16:27:00,0,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,38,A9,E08,C06,T01A,6006,ARÁNDANO,BIANCA,52,17,65,2025-09-18,4422768c-0174-46d8-89c9-a62dcaa988c5,2025-1,228,97,97,116,2025-09-18 18:08:37,325,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E08,C06,T01A,6007,ARÁNDANO,BIANCA,35,13,105,2025-09-18,7b632f37-4dad-430f-88c6-3fc3996c9c02,2025-1,128,74,153,568,2025-09-18 13:46:03,202,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E08,C06,T01A,6007,ARÁNDANO,BIANCA,52,19,85,2025-09-18,7b632f37-4dad-430f-88c6-3fc3996c9c02,2025-1,22,39,209,1028,2025-09-18 16:56:15,61,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E08,C06,T01A,6008,ARÁNDANO,BIANCA,18,5,25,2025-09-17,b12f3f37-bcdc-4856-a9fd-093a303bf178,2025-1,7,24,263,974,2025-09-17 19:55:38,31,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,38,A9,E08,C06,T01A,6009A,ARÁNDANO,BIANCA,18,7,125,2025-09-17,c73a4435-a8f8-4a1d-8169-35021d3fb66f,2025-1,32,26,272,802,2025-09-17 20:37:31,58,valid,invalid,valid,200.0,200.0,2000.0
